school,major,requirementType,reason,rawText,suggestedAction,canonicalCourseId,canonicalCourseName,conditionType,reviewerNote
Stanford University,"Engineering — Engineering Physics (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Engineering — Engineering Physics (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Engineering — Sustainable Architecture & Engineering (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속
※ Architectural Design subplan: 2023년 이전 입학자만 (현재 신입 없음)",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Engineering — Sustainable Architecture & Engineering (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속
※ Architectural Design subplan: 2023년 이전 입학자만 (현재 신입 없음)",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Engineering — Sustainable Architecture & Engineering (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속
※ Architectural Design subplan: 2023년 이전 입학자만 (현재 신입 없음)",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Engineering — Sustainable Architecture & Engineering (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속
※ Architectural Design subplan: 2023년 이전 입학자만 (현재 신입 없음)",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Engineering — Sustainable Architecture & Engineering (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속
※ Architectural Design subplan: 2023년 이전 입학자만 (현재 신입 없음)",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Engineering — Sustainable Architecture & Engineering (ENGR-BS subplan)
학제간 BS in Engineering, School of Engineering 직속
※ Architectural Design subplan: 2023년 이전 입학자만 (현재 신입 없음)",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Environmental Engineering (CEE 학과 소속 — BS)
Department: Civil & Environmental Engineering
※ Civil Engineering과 같은 학과; 별도 BS 학위",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Environmental Engineering (CEE 학과 소속 — BS)
Department: Civil & Environmental Engineering
※ Civil Engineering과 같은 학과; 별도 BS 학위",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Environmental Engineering (CEE 학과 소속 — BS)
Department: Civil & Environmental Engineering
※ Civil Engineering과 같은 학과; 별도 BS 학위",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Environmental Engineering (CEE 학과 소속 — BS)
Department: Civil & Environmental Engineering
※ Civil Engineering과 같은 학과; 별도 BS 학위",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Environmental Engineering (CEE 학과 소속 — BS)
Department: Civil & Environmental Engineering
※ Civil Engineering과 같은 학과; 별도 BS 학위",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Environmental Engineering (CEE 학과 소속 — BS)
Department: Civil & Environmental Engineering
※ Civil Engineering과 같은 학과; 별도 BS 학위",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",recommended,공통 과목 사전에서 자동 매핑하지 않음,※ IDMEN은 Stanford 재학 중 선언하는 전공이므로 transfer 지원 시 이 전공을 미리 신청하거나 지정하는 것이 아님.,,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",required,공통 과목 사전에서 자동 매핑하지 않음,※ IDMEN은 Stanford 재학 중 선언하는 전공이므로 transfer 지원 시 이 전공을 미리 신청하거나 지정하는 것이 아님.,,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Individually Designed Major in Engineering (IDMEN-BS)
※ 위 16개 defined 전공에 해당하지 않는 분야 지망자가 교수 2인과 설계하는 자체 전공. 입학 후 junior 말까지 신청.",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Management Science & Engineering (MS&E-BS)
Department: Management Science & Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Management Science & Engineering (MS&E-BS)
Department: Management Science & Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Management Science & Engineering (MS&E-BS)
Department: Management Science & Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Management Science & Engineering (MS&E-BS)
Department: Management Science & Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Management Science & Engineering (MS&E-BS)
Department: Management Science & Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Management Science & Engineering (MS&E-BS)
Department: Management Science & Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Materials Science & Engineering (MATSCI-BS)
Department: Materials Science & Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Materials Science & Engineering (MATSCI-BS)
Department: Materials Science & Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Materials Science & Engineering (MATSCI-BS)
Department: Materials Science & Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Materials Science & Engineering (MATSCI-BS)
Department: Materials Science & Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Materials Science & Engineering (MATSCI-BS)
Department: Materials Science & Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Materials Science & Engineering (MATSCI-BS)
Department: Materials Science & Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Mechanical Engineering (ME-BS)
Department: Mechanical Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Mechanical Engineering (ME-BS)
Department: Mechanical Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Mechanical Engineering (ME-BS)
Department: Mechanical Engineering",recommended,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
Stanford University,"Mechanical Engineering (ME-BS)
Department: Mechanical Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,[출처: admission.stanford.edu/apply/transfer/credit.html + engineering.stanford.edu/students-academics/academics 직접 확인 2026-05],,,,,
Stanford University,"Mechanical Engineering (ME-BS)
Department: Mechanical Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford 2년 이상 재학 필수,,,,,
Stanford University,"Mechanical Engineering (ME-BS)
Department: Mechanical Engineering",required,공통 과목 사전에서 자동 매핑하지 않음,Stanford SoE: 16개 defined undergraduate majors + IDMEN (자체 설계) 제공. 9개 departmental BS + 7개 interdepartmental ENGR-BS subplan + IDMEN,,,,,
